,joined,kind,link,location,market,name,pitch,raised,size,stage,website,query,type_,tech,min_size,lifetime,raised_month,k_raised,m_raised,b_raised,latitude,longitude,address
7237,2013-06-01,startup,https://angel.co/tryolabs,montevideo,startups,tryolabs,tryolabs is a machine learning consulting shop that helps companies improve their kpis.,,11-50,seed,tryolabs.com,deep learning,,python,11,69,,,,,-34.9059039,-56.1913569,"Montevideo, Uruguay"
7238,2013-09-01,startup,https://angel.co/xmartlabs,montevideo department,consulting,xmartlabs,mobile design & engineering for startups,,11-50,seed,xmartlabs.com,deep learning,,python,11,66,,,,,-13.6446193,-73.6921747,"Montevideo, Chincheros, Apurímac, Perú"
7239,2014-08-01,startup,https://angel.co/edupal,baltimore,k 12 education,edupal,personal tutor with artificial intelligence,,1-10,seed,edupal.co,deep learning,,python,1,55,,,,,39.2908816,-76.610759,"Baltimore, Maryland, 21203, USA"
7240,2015-06-01,startup,https://angel.co/wordup,provo,language learning,wordup games,rpg for language learners (stranded on babel),,1-10,seed,wordupgames.com,deep learning,,python,1,45,,,,,40.2338438,-111.6585337,"Provo, Utah County, Utah, USA"
7241,2015-02-01,startup,https://angel.co/samegrain,baltimore,hospitality,samegrain,social data driven insights,1625000.0,1-10,seed,samegraininc.com,deep learning,,python,1,49,33163.26530612245,1625.0,1.625,0.001625,39.2908816,-76.610759,"Baltimore, Maryland, 21203, USA"
7242,2015-04-01,startup,https://angel.co/cloudwalk-us,sunnyvale,payments,cloudwalk,a worldwide smart open payment network,125000.0,11-50,seed,cloudwalk.io,deep learning,,python,11,47,2659.574468085106,125.0,0.125,0.000125,37.3688301,-122.0363496,"Sunnyvale, Santa Clara County, California, USA"
7243,2016-04-01,startup,https://angel.co/callsign-1,london,,callsign,,,51-200,seed,callsign.com,deep learning,,python,51,35,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7244,2015-06-01,startup,https://angel.co/actionably,san francisco,location based services,actionably,something new.,,1-10,seed,actionably.com,deep learning,,python,1,45,,,,,37.7792808,-122.4192363,"SF, California, USA"
7245,2016-03-01,startup,https://angel.co/abundant-robotics,hayward,robotics,abundant robotics,solving important and large problems in agriculture,,11-50,seed,abundantrobotics.com,deep learning,,python,11,36,,,,,37.6688205,-122.0807964,"Hayward, Alameda County, California, USA"
7246,2016-04-01,startup,https://angel.co/moquality,atlanta,testing,moquality,revolutionizing app testing with intelligent tools,2500000.0,1-10,seed,moquality.com,deep learning,,python,1,35,71428.57142857143,2500.0,2.5,0.0025,33.7490987,-84.3901849,"Atlanta, Fulton County, Georgia, USA"
7247,2016-08-01,startup,https://angel.co/ifmtech,chicago,computer vision,"intelligent flying machines, inc.",building cool stuff nobody has built before.,,1-10,seed,ifm-tech.com,deep learning,,python,1,31,,,,,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, USA"
7248,2017-10-01,startup,https://angel.co/damonmotorcycles,vancouver,deep learning,damon,"to invoke a revolution for safer, smarter motorcycling for 1.5 billion commuters",,11-50,seed,damonxlabs.com,deep learning,,python,11,16,,,,,49.2608724,-123.1139529,"Vancouver, Metro Vancouver, British Columbia, Canada"
7249,2016-10-01,startup,https://angel.co/deep-relevance,sunnyvale,deep learning,deep relevance,internal fraud monitoring ai,,1-10,seed,deeprelevance.com,deep learning,,python,1,29,,,,,37.3688301,-122.0363496,"Sunnyvale, Santa Clara County, California, USA"
7250,2017-05-01,startup,https://angel.co/quadric-io,,,quadric.io,,,11-50,seed,,deep learning,,python,11,22,,,,,,,
7251,2014-08-01,startup,https://angel.co/packagd-com,philadelphia,"philadelphia, camden, washington dc, baltimore",packagd.com,packagd.com is a deals site that encourages users to build baskets via dynamic pricing,,1-10,seed,packagd.com,deep learning,,python,1,55,,,,,39.9524152,-75.1635755,"Philadelphia, Philadelphia County, Pennsylvania, USA"
7252,2014-11-01,startup,https://angel.co/learning-dollars,stanford,web development,learning dollars,ai matches your company with rockstar engineers,,1-10,seed,learningdollars.com,deep learning,,python,1,52,,,,,37.4248398,-122.1677058,"Stanford, Santa Clara County, California, USA"
7253,2015-02-01,startup,https://angel.co/neurorigin,san francisco,virtual worlds,neurorigin,immersive virtual reality,,,seed,neurorigin.com,deep learning,,python,0,49,,,,,37.7792808,-122.4192363,"SF, California, USA"
7254,2015-05-01,startup,https://angel.co/intuitionmachine,cambridge,deep learning,intuition machine,"deep learning patterns, methodology and strategy",,1-10,seed,intuitionmachine.com,deep learning,,python,1,46,,,,,52.2034823,0.1235817,"Cambridge, Cambridgeshire, East of England, England, UK"
7255,2015-06-01,startup,https://angel.co/community-sift,kelowna,cyber security,community sift,committed to eliminating toxic behaviour from the social web,,11-50,seed,communitysift.com,deep learning,,python,11,45,,,,,49.889326,-119.498291,"Kelowna, Regional District of Central Okanagan, British Columbia, Canada"
7256,2015-06-01,startup,https://angel.co/flair-2,toronto,machine learning,flair,thought processor,,,seed,switchtoflair.com,deep learning,,python,0,45,,,,,43.653963,-79.387207,"Toronto, Ontario, M6K 1X9, Canada"
7257,2015-06-01,startup,https://angel.co/spectee,tokyo,social media platforms,spectee,real time news streaming,,,seed,spectee.com,deep learning,,python,0,45,,,,,35.6828387,139.7594549,"東京, 千代田区, 東京都, 関東地方, 100-0002, 日本"
7258,2015-12-01,startup,https://angel.co/awarabot,san francisco,artificial intelligence,awarabot,provide deep learning/machine learning/artificial intelligence to your platform.,5500000.0,,seed,awarabot.com,deep learning,,python,0,39,141025.64102564103,5500.0,5.5,0.0055,37.7792808,-122.4192363,"SF, California, USA"
7259,2016-01-01,startup,https://angel.co/ice-institute-at-villanova-university,philadelphia,higher education,ice institute at villanova university,"innovation, creativity and entrepreneurship",,-,seed,villanovaice.com,deep learning,,python,,38,,,,,39.9524152,-75.1635755,"Philadelphia, Philadelphia County, Pennsylvania, USA"
7260,2016-08-01,startup,https://angel.co/percept_ai,sunnyvale,customer support tools,percept.ai (yc s17),ai support agent for your business that actually works,,1-10,seed,percept.ai,deep learning,,python,1,31,,,,,37.3688301,-122.0363496,"Sunnyvale, Santa Clara County, California, USA"
7261,2016-07-01,startup,https://angel.co/kwitcase-1,barcelona,internet of things,kwitcase,an intelligent smart application that assists smokers who want to successfully quit.,,11-50,seed,kwitcase.com,deep learning,,python,11,32,,,,,41.3828939,2.1774322,"Barcelona, BCN, CAT, España"
7262,2016-09-01,startup,https://angel.co/gamefaceapp,sydney,video streaming,gameface.ai,sports video content intelligence platform.,,1-10,seed,flixsense.com,deep learning,,python,1,30,,,,,-33.8548157,151.2164539,"Sydney, NSW, Australia"
7263,2016-10-01,startup,https://angel.co/vai-technologies,san francisco,deep learning,vai technologies,harnessing cutting edge artificial intelligence for enterprise,,-,seed,vaitech.io,deep learning,,python,,29,,,,,37.7792808,-122.4192363,"SF, California, USA"
7264,2012-03-01,startup,https://angel.co/proudcloud,manila,,proudcloud,full stack + deep tech development since 2009,,11-50,seed,proudcloud.io,deep learning,,python,11,84,,,,,14.5906216,120.9799696,"Manila, Fifth District, Manila, Metro Manila, Philippines"
7265,2014-02-01,startup,https://angel.co/simplecoin,cincinnati,bitcoin,simplecoin,exploring the future of finance,,1-10,seed,simplecoin.co,deep learning,,python,1,61,,,,,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, USA"
7266,2014-08-01,startup,https://angel.co/dark-blue-labs,london,deep learning,dark blue labs,solving natural language understanding,,1-10,seed,darkbluelabs.com,deep learning,,python,1,55,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7267,2017-03-01,startup,https://angel.co/faimdata,montreal,sales automation,faimdata,,,11-50,seed,faimdata.com,deep learning,,python,11,24,,,,,45.4972159,-73.6103642,"Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada"
7268,2016-03-01,startup,https://angel.co/tall-idea-labs,palo alto,ecommerce,tall idea labs,ai + commerce,,-,seed,tallidealabs.com,deep learning,,python,,36,,,,,37.4455862,-122.1619289,"Palo Alto, Santa Clara County, California, USA"
7269,2016-07-01,startup,https://angel.co/leonardo-school,los angeles,education,leonardo school,guiding students to see the world and be the change,,,seed,leonardoschool.org,deep learning,,python,0,32,,,,,34.0536834,-118.2427669,"LA, Los Angeles County, California, USA"
7270,2017-01-01,startup,https://angel.co/hindsight-technology-solutions,new york city,machine learning,hindsight technology solutions,expanding the potential of in feed content placement with keyword driven engagement,,1-10,seed,hindsightsolutions.net,deep learning,,python,1,26,,,,,40.7308619,-73.9871558,"NYC, New York, USA"
7271,2017-02-01,startup,https://angel.co/deepsee-io,nashville,blockchains,deepsee blockchain a.i startup,"social content aggregation, verification, and monetization powered by a.i. and blockchain",,1-10,seed,DeepSee.io,deep learning,,python,1,25,,,,,36.1622296,-86.7743531,"Nashville-Davidson, Davidson County, Tennessee, USA"
7272,2017-06-01,startup,https://angel.co/zoeticai,mountain view,robotics,zoetic ai,bringing empathy to robots with ai.,,1-10,seed,zoeticai.com,deep learning,,python,1,21,,,,,37.3893889,-122.0832101,"Mountain View, Santa Clara County, California, USA"
7273,2013-08-01,startup,https://angel.co/jusbrasil-1,salvador,user experience design,jusbrasil,governmental information organized,,-,seed,jusbrasil.com.br,deep learning,,python,,67,,,,,13.8000382,-88.9140683,El Salvador
7274,2013-08-01,startup,https://angel.co/clearmath,moscow,all students,clearmath,superactive math learning,,-,seed,clearmath.ru,deep learning,,python,,67,,,,,,37.6174943,"Москва, Центральный административный округ, Москва, ЦФО, РФ"
7275,2015-07-01,startup,https://angel.co/smartapp-inc,tokyo,apps,smartapp.inc,app database & platform,,,seed,smartapp.co.jp,deep learning,,python,0,44,,,,,35.6828387,139.7594549,"東京, 千代田区, 東京都, 関東地方, 100-0002, 日本"
7276,2015-10-01,startup,https://angel.co/deepviewai,palo alto,ecommerce,deepview.ai,make any image shoppable programmatically using deep learning,,1-10,seed,deepview.ai,deep learning,,python,1,41,,,,,37.4455862,-122.1619289,"Palo Alto, Santa Clara County, California, USA"
7277,2015-10-01,startup,https://angel.co/unami,san francisco,nutrition,unami,ai powered nutrition coaching,,1-10,seed,tryunami.com,deep learning,,python,1,41,,,,,37.7792808,-122.4192363,"SF, California, USA"
7278,2017-02-01,startup,https://angel.co/blue-vision-labs,london,computer vision,blue vision labs,the future of intelligent robotics.,,,seed,bluevisionlabs.com,deep learning,,python,0,25,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7279,2016-06-01,startup,https://angel.co/clevermind-io,salt lake city,predictive analytics,clevermind io,interaction platform + deep learning = better than human cognitive diagnosis.,,,seed,clevermind.io,deep learning,,python,0,33,,,,,40.7670126,-111.8904308,"Salt Lake City, Utah, USA"
7280,2016-09-01,startup,https://angel.co/smytten-1,gurgaon,mobile commerce,smytten,premium products & services discovery,,11-50,seed,smytten.com,deep learning,,python,11,30,,,,,28.4646148,77.0299194,"Gurugram, Haryana, India"
7281,2016-10-01,startup,https://angel.co/vyasa-analytics,boston,,vyasa analytics,deep learning for life sciences and healthcare.,,1-10,seed,vyasa.com,deep learning,,python,1,29,,,,,42.3602534,-71.0582912,"Boston, Suffolk County, Massachusetts, USA"
7282,2016-11-01,startup,https://angel.co/the-whiteboard-club,,,the whiteboard club,hands on study group for deep learning techniques,,1-10,seed,thewhiteboardclub.com,deep learning,,python,1,28,,,,,,,
7283,2016-12-01,startup,https://angel.co/tensorflight,warsaw,insurance,tensorflight,computer vision for property insurance,,11-50,seed,tensorflight.com,deep learning,,python,11,27,,,,,52.2319237,21.0067265,"Warszawa, mazowieckie, RP"
7284,2017-01-01,startup,https://angel.co/zenplace,san francisco,property management,zenplace,making rentals easier for property owners and landlords using ai and machine learning,,11-50,seed,zenplace.com,deep learning,,python,11,26,,,,,37.7792808,-122.4192363,"SF, California, USA"
7285,2017-05-01,startup,https://angel.co/strive-works,austin,task management,strive works,bespoke ml tools to empower individuals,,1-10,seed,striveworks.us,deep learning,,python,1,22,,,,,30.2711286,-97.7436995,"Austin, Travis County, Texas, USA"
7286,2016-10-01,startup,https://angel.co/vilynx,palo alto,deep learning,vilynx,changing the face of video,,1-10,seed,Vilynx.com,deep learning,,python,1,29,,,,,37.4455862,-122.1619289,"Palo Alto, Santa Clara County, California, USA"
7287,2015-03-01,startup,https://angel.co/brain,san mateo,semantic search,brain,artificial general intelligence,11500000.0,11-50,seed,brain.im,deep learning,,python,11,48,239583.33333333334,11500.0,11.5,0.0115,37.496904,-122.3330573,"San Mateo County, California, USA"
7288,2015-05-01,startup,https://angel.co/deepsie,silicon valley,computer vision,deepsie,deep learning,,1-10,seed,deepsie.com,deep learning,,python,1,46,,,,,37.4429964,-122.1545229,"Silicon Valley, Palo Alto, Santa Clara County, California, 94301, USA"
7289,2015-06-01,startup,https://angel.co/jelly-fields,mountain view,content discovery,jelly fields,content curation by kindred spirits,50000.0,1-10,seed,jellyfields.com,deep learning,,python,1,45,1111.111111111111,50.0,0.05,5e-05,37.3893889,-122.0832101,"Mountain View, Santa Clara County, California, USA"
7290,2015-05-01,startup,https://angel.co/eboinnovations,san jose,personalization,ebo innovations,smart gifting,,1-10,seed,ebo-box.com,deep learning,,python,1,46,,,,,37.3361905,-121.8905833,"San José, Santa Clara County, California, USA"
7291,2015-09-01,startup,https://angel.co/vise-ai,san francisco,saas,vise ai,making financial advisors smarter,,1-10,seed,viseai.com,deep learning,,python,1,42,,,,,37.7792808,-122.4192363,"SF, California, USA"
7292,2016-02-01,startup,https://angel.co/mrs-wordsmith,london,graphic design,mrs. wordsmith,helping young people to accelerate their vocabulary through visual learning,,11-50,seed,mrswordsmith.com,deep learning,,python,11,37,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7293,2016-01-01,startup,https://angel.co/tellspec-1,london,diabetes,tellspec,consumer food safety,,11-50,seed,tellspec.com,deep learning,,python,11,38,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7294,2016-03-01,startup,https://angel.co/trueaicompany,london,customer service,true ai (developing typegenie),typegenie fast forward your customer support,,1-10,seed,trueai.io,deep learning,,python,1,36,,,,,51.5073219,-0.1276474,"London, Greater London, England, SW1A 2DU, UK"
7295,2016-03-01,startup,https://angel.co/healthrhythms,new york city,sensors,healthrhythms,improving everyones mental health,,1-10,seed,healthrhythms.com,deep learning,,python,1,36,,,,,40.7308619,-73.9871558,"NYC, New York, USA"
